date,wd,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D
2020-03-08,(日),81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,(一),23321.0,23321.0,22221.0,22221.0,21912.0,11.0,309.0,4459.0,11820.0,5395.0,883.0,0.0,118.0,120.0,0.0,126.99,126.99,125.84,125.84,126.37,65.47,88.45,108.05,125.06,142.59,164.47,0.0,165.8,167.55,0.0,59.14,59.14,59.56,59.56,59.62,0.0,0.06,28.72,52.94,59.35,59.72,59.15,60.18,0.0,67.61,69.63,0.0
2020-03-10,(二),24541.0,24452.0,23465.0,23465.0,22955.0,36.0,510.0,5371.0,12197.0,5143.0,865.0,10.0,119.0,95.0,20.0,125.57,125.62,124.56,124.56,125.36,65.17,88.56,108.08,125.01,142.28,165.84,162.2,168.4,164.99,163.3,58.72,58.68,59.13,59.13,59.25,0.0,0.12,28.5,51.54,58.84,59.41,58.77,59.11,62.13,68.84,67.67,64.14
2020-03-11,(三),24320.0,24320.0,23399.0,23399.0,22908.0,21.0,491.0,5148.0,12377.0,5198.0,691.0,10.0,64.0,80.0,31.0,125.43,125.43,124.62,124.61,125.39,66.98,88.44,108.09,124.88,142.33,164.58,159.15,167.0,164.94,162.74,58.99,58.99,59.33,59.33,59.44,0.0,0.11,30.91,52.02,59.33,59.72,58.66,58.69,63.87,60.23,73.15,60.05
2020-03-12,(四),24462.0,24383.0,23259.0,23259.0,22868.0,20.0,391.0,4796.0,12369.0,5485.0,905.0,16.0,103.0,82.0,17.0,126.56,126.57,125.43,125.43,126.06,60.81,88.96,108.17,125.03,142.42,165.86,159.75,163.2,172.3,162.24,59.26,59.24,59.56,59.56,59.63,0.0,0.07,23.77,53.21,59.46,59.78,59.14,59.64,61.32,62.77,73.39,57.13
2020-03-13,(五),26129.0,26129.0,25034.0,25034.0,24653.0,6.0,381.0,5214.0,13350.0,5792.0,1076.0,26.0,132.0,127.0,12.0,126.79,126.79,125.54,125.54,126.1,61.68,89.45,108.24,124.98,142.62,165.46,162.71,170.9,165.18,165.25,60.2,60.2,60.45,60.45,60.52,0.0,0.07,25.28,54.04,60.28,60.58,60.18,60.64,63.46,63.41,72.5,59.91
2020-03-14,(六),17884.0,17806.0,17125.0,17125.0,16844.0,7.0,281.0,3906.0,9102.0,3582.0,651.0,21.0,122.0,78.0,33.0,125.59,125.6,124.67,124.67,125.27,69.36,88.89,108.25,124.61,142.51,165.58,161.4,171.4,165.63,162.33,62.0,61.99,62.27,62.27,62.37,0.0,0.1,32.39,53.78,61.44,62.32,62.46,64.99,62.09,73.82,76.02,59.84
2020-03-15,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,(一),24699.0,24617.0,23320.0,23320.0,22890.0,26.0,430.0,4824.0,12573.0,5245.0,1099.0,0.0,129.0,119.0,0.0,126.69,126.7,125.23,125.23,125.91,65.6,89.19,107.87,125.13,142.37,166.69,0.0,167.7,168.42,0.0,60.68,60.66,61.03,61.02,61.11,-0.01,0.08,30.13,54.81,61.15,61.16,60.38,61.14,0.0,68.94,74.45,0.0
2020-03-17,(二),23929.0,23929.0,22938.0,22938.0,22489.0,29.0,449.0,5217.0,12029.0,5084.0,725.0,18.0,56.0,68.0,17.0,125.42,125.42,124.46,124.46,125.18,64.7,88.51,107.9,124.91,142.34,165.33,163.27,163.4,165.13,159.59,60.57,60.57,60.94,60.94,61.05,0.0,0.11,26.86,53.27,60.78,61.14,60.73,60.77,63.88,71.68,72.31,62.56
2020-03-18,(三),24152.0,24072.0,23024.0,23024.0,22635.0,24.0,389.0,5102.0,12082.0,5281.0,821.0,6.0,47.0,85.0,32.0,126.08,126.1,124.9,124.9,125.51,65.86,89.0,107.92,124.94,142.57,164.55,158.83,165.2,165.25,162.78,60.82,60.81,61.2,61.2,61.29,0.0,0.09,27.44,53.98,60.79,61.49,60.96,60.11,65.45,65.43,74.03,62.03
2020-03-19,(四),23943.0,23943.0,22974.0,22974.0,22574.0,25.0,400.0,4663.0,12262.0,5458.0,767.0,6.0,43.0,127.0,15.0,126.3,126.3,125.42,125.42,126.08,66.19,88.67,107.95,125.09,142.38,163.61,158.75,163.3,167.46,163.2,62.03,62.03,62.3,62.3,62.4,0.0,0.1,32.59,54.06,62.06,62.55,62.02,63.09,64.03,61.45,73.57,68.41
2020-03-20,(五),26127.0,26050.0,24946.0,24946.0,24555.0,24.0,391.0,5185.0,13137.0,5899.0,1005.0,62.0,138.0,122.0,12.0,126.76,126.77,125.65,125.66,126.24,66.35,88.84,108.06,125.04,142.6,166.14,163.27,166.1,170.06,160.42,64.47,64.47,64.81,64.81,64.89,0.0,0.08,31.25,57.58,64.08,64.79,65.14,65.71,62.57,72.77,77.81,63.71
2020-03-21,(六),18134.0,18134.0,17501.0,17501.0,17284.0,12.0,217.0,3740.0,9356.0,3941.0,683.0,33.0,96.0,91.0,27.0,126.51,126.51,125.58,125.58,126.04,64.5,89.15,108.58,125.0,142.56,165.08,161.13,170.6,164.58,161.19,69.48,69.48,69.64,69.64,69.71,0.0,0.07,39.91,61.49,68.58,69.68,70.31,71.28,66.34,74.12,79.02,63.65
2020-03-22,(日),83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,(一),25631.0,25631.0,24361.0,24361.0,23846.0,19.0,515.0,4985.0,12739.0,5841.0,1114.0,0.0,121.0,160.0,0.0,126.74,126.74,125.44,125.44,126.23,65.69,89.02,107.84,125.05,142.59,165.08,0.0,164.6,166.81,0.0,67.36,67.36,67.71,67.71,67.79,0.0,0.08,37.73,62.49,67.7,67.87,67.37,67.64,0.0,73.63,73.68,0.0
2020-03-24,(二),24900.0,24809.0,23875.0,23875.0,23473.0,19.0,402.0,5256.0,12763.0,5264.0,822.0,24.0,49.0,92.0,25.0,125.74,125.81,124.76,124.76,125.37,67.22,88.96,108.14,124.96,142.19,164.89,160.37,164.3,164.97,164.04,67.72,67.7,68.14,68.14,68.22,0.0,0.08,41.55,61.22,68.21,68.46,67.46,65.83,71.53,73.99,77.06,70.18
2020-03-25,(三),24572.0,24572.0,23549.0,23549.0,22977.0,50.0,572.0,5336.0,12211.0,5177.0,836.0,16.0,92.0,122.0,23.0,125.48,125.48,124.52,124.52,125.43,69.71,88.03,108.09,124.96,142.43,165.87,160.71,165.1,167.86,164.52,66.89,66.89,67.33,67.33,67.45,0.0,0.12,42.8,60.52,67.51,67.69,66.7,65.76,70.68,75.84,68.78,65.92
2020-03-26,(四),24801.0,24715.0,23669.0,23669.0,23080.0,42.0,589.0,5921.0,12178.0,4690.0,860.0,19.0,151.0,98.0,23.0,124.55,124.55,123.61,123.61,124.51,65.48,88.37,107.82,124.66,142.52,166.0,162.78,167.1,170.41,162.43,66.48,66.46,66.88,66.88,67.02,0.0,0.14,32.55,59.35,66.36,67.21,66.97,66.55,65.55,71.4,70.05,70.21
2020-03-27,(五),26953.0,26953.0,25880.0,25880.0,25426.0,18.0,454.0,6033.0,13647.0,5423.0,944.0,18.0,143.0,122.0,40.0,125.62,125.62,124.59,124.59,125.22,64.26,89.43,108.18,124.95,142.41,164.72,160.27,166.5,167.02,163.0,66.51,66.51,66.8,66.8,66.87,0.0,0.07,31.03,61.1,66.32,66.75,67.25,67.46,70.05,71.72,74.53,66.36
2020-03-28,(六),18874.0,18791.0,18017.0,18017.0,17684.0,7.0,333.0,4143.0,9486.0,3845.0,738.0,14.0,100.0,69.0,27.0,125.74,125.74,124.53,124.53,125.18,68.1,89.55,108.0,124.8,142.29,165.92,161.39,173.2,164.65,163.59,67.15,67.13,67.49,67.49,67.58,0.0,0.09,27.59,60.34,66.87,67.77,67.45,66.74,68.9,73.78,72.83,68.32
2020-03-29,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,(一),26513.0,26433.0,25262.0,25262.0,24703.0,33.0,559.0,5731.0,13065.0,5664.0,953.0,0.0,129.0,114.0,0.0,125.69,125.69,124.58,124.58,125.39,66.96,89.01,108.04,124.87,142.4,164.81,0.0,167.2,163.82,0.0,65.55,65.53,65.93,65.93,66.02,0.0,0.09,42.08,60.26,65.81,66.19,65.63,64.25,0.0,69.42,71.02,0.0
2020-03-31,(二),26112.0,26112.0,25016.0,25016.0,24579.0,33.0,437.0,5597.0,13308.0,5421.0,912.0,29.0,69.0,116.0,39.0,125.84,125.84,124.7,124.69,125.32,69.26,89.63,108.08,124.84,142.47,165.69,161.94,163.0,166.92,160.74,65.29,65.29,65.76,65.76,65.82,0.0,0.06,33.98,60.84,65.63,65.94,65.37,64.47,70.21,73.85,73.44,68.06
2020-04-01,(三),28524.0,28432.0,27284.0,27284.0,26854.0,21.0,430.0,6244.0,14361.0,5965.0,946.0,23.0,80.0,154.0,27.0,125.68,125.69,124.74,124.74,125.3,68.67,89.6,108.08,124.89,142.42,164.61,162.08,166.4,166.25,161.15,66.59,66.57,67.02,67.02,67.08,0.0,0.06,38.51,61.09,66.7,67.24,66.8,65.15,69.9,69.35,73.81,69.12
2020-04-02,(四),28901.0,28901.0,27829.0,27829.0,27342.0,28.0,487.0,6290.0,14604.0,6021.0,1023.0,42.0,184.0,177.0,24.0,125.71,125.71,124.93,124.93,125.56,59.59,89.14,108.11,124.89,142.42,165.59,162.42,170.7,167.01,165.38,68.91,68.91,69.24,69.24,69.32,0.0,0.08,34.89,62.65,68.86,69.38,69.41,69.01,72.53,67.66,75.67,64.68
2020-04-03,(五),12422.0,12297.0,11809.0,11809.0,11509.0,15.0,300.0,3032.0,6098.0,2268.0,398.0,0.0,51.0,60.0,0.0,124.27,124.3,123.2,123.2,124.13,69.58,87.71,108.19,124.51,142.42,165.8,0.0,165.1,164.18,0.0,71.62,71.62,71.89,71.89,72.04,0.0,0.15,51.49,63.72,71.37,72.11,72.21,72.61,0.0,85.97,71.6,0.0
2020-04-04,(六),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,(一),24120.0,24120.0,22977.0,22977.0,22537.0,33.0,440.0,5114.0,12080.0,5084.0,920.0,0.0,125.0,134.0,0.0,126.04,126.04,124.85,124.85,125.55,66.15,88.97,107.94,124.94,142.58,165.56,0.0,166.6,168.33,0.0,68.22,68.22,68.71,68.71,68.78,0.0,0.07,39.85,63.36,68.71,68.96,68.47,67.16,0.0,66.61,70.81,0.0
2020-04-07,(二),22800.0,22702.0,21882.0,21882.0,21489.0,14.0,393.0,5352.0,11369.0,4590.0,689.0,0.0,102.0,76.0,0.0,125.09,125.17,124.04,124.04,124.68,64.97,89.1,107.75,124.87,142.36,163.6,0.0,166.3,164.0,0.0,69.4,69.35,69.78,69.78,69.87,0.0,0.09,44.33,63.14,69.76,69.9,69.73,69.34,0.0,72.69,75.21,0.0
2020-04-08,(三),21210.0,21210.0,20268.0,20268.0,19884.0,15.0,384.0,4752.0,10601.0,4341.0,763.0,0.0,62.0,96.0,32.0,125.5,125.5,124.29,124.29,124.97,68.27,89.24,107.7,124.75,142.57,165.23,0.0,168.1,167.2,161.78,70.25,70.25,70.7,70.7,70.79,0.0,0.09,49.06,64.4,69.72,70.94,70.98,70.38,0.0,75.9,80.68,72.71
2020-04-09,(四),23747.0,23667.0,22647.0,22647.0,22179.0,34.0,468.0,5293.0,11863.0,4727.0,899.0,0.0,162.0,107.0,27.0,125.2,125.21,124.27,124.27,125.02,62.1,88.69,107.75,124.71,142.52,165.87,0.0,166.9,167.33,165.19,69.84,69.83,70.15,70.15,70.26,0.0,0.11,36.33,62.51,69.38,70.4,70.29,71.15,0.0,72.95,80.93,73.7
2020-04-10,(五),25913.0,25913.0,24692.0,24692.0,24281.0,31.0,411.0,5455.0,12942.0,5661.0,1020.0,20.0,63.0,117.0,23.0,126.17,126.17,124.98,124.98,125.6,68.52,88.74,107.98,124.92,142.52,166.18,165.45,166.0,167.72,160.74,70.12,70.12,70.49,70.49,70.58,0.0,0.09,50.79,63.01,69.67,70.58,70.82,70.79,69.97,77.65,84.02,69.96
2020-04-11,(六),17876.0,17791.0,17076.0,17076.0,16695.0,18.0,381.0,3939.0,8846.0,3678.0,678.0,41.0,92.0,66.0,33.0,125.49,125.51,124.48,124.48,125.3,66.19,88.68,107.97,124.76,142.42,166.74,161.56,172.1,170.44,162.94,72.57,72.57,72.86,72.86,73.0,0.0,0.14,38.07,63.88,71.5,73.06,73.46,74.9,77.14,81.89,88.01,72.61
2020-04-12,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,(一),24778.0,24693.0,23541.0,23541.0,23098.0,37.0,443.0,5649.0,12103.0,5110.0,934.0,0.0,139.0,97.0,0.0,125.45,125.46,124.3,124.3,124.99,68.1,88.4,107.96,124.75,142.46,166.76,0.0,167.9,165.57,0.0,70.78,70.77,71.22,71.22,71.31,0.0,0.09,44.72,64.04,70.77,71.49,71.12,70.09,0.0,73.41,81.31,0.0
2020-04-14,(二),23367.0,23367.0,22291.0,22291.0,21728.0,20.0,563.0,5127.0,11496.0,4870.0,899.0,27.0,83.0,100.0,25.0,125.4,125.4,124.33,124.33,125.25,69.81,88.74,107.99,124.8,142.61,164.07,160.64,162.7,166.84,162.52,71.64,71.64,72.03,72.02,72.14,-0.01,0.11,47.05,65.48,71.8,72.23,71.98,71.33,72.5,77.61,78.74,71.28
2020-04-15,(三),23777.0,23694.0,22608.0,22608.0,22052.0,21.0,556.0,5232.0,11723.0,4794.0,948.0,9.0,135.0,135.0,24.0,125.51,125.51,124.39,124.39,125.28,66.12,89.2,107.92,124.87,142.52,165.74,159.88,170.4,167.29,161.92,72.1,72.1,72.49,72.49,72.61,0.0,0.12,41.41,66.18,71.92,72.89,72.41,71.91,76.64,75.33,74.68,71.67
2020-04-16,(四),23583.0,23583.0,22420.0,22420.0,21901.0,31.0,519.0,4994.0,11855.0,4865.0,833.0,10.0,72.0,72.0,33.0,125.56,125.56,124.5,124.5,125.36,67.05,87.95,108.07,125.03,142.41,164.57,160.0,163.9,166.79,163.3,71.92,71.92,72.35,72.35,72.47,0.0,0.12,38.52,65.19,72.03,72.72,72.19,71.23,75.57,75.47,74.91,70.59
2020-04-17,(五),25304.0,25225.0,23917.0,23917.0,23518.0,51.0,399.0,5228.0,12384.0,5611.0,1101.0,24.0,94.0,144.0,33.0,126.59,126.6,125.33,125.33,125.97,67.68,88.06,108.3,124.91,142.67,165.99,160.66,166.7,166.35,163.58,73.0,72.99,73.41,73.41,73.49,0.0,0.08,46.49,66.17,72.91,73.58,73.56,73.12,74.61,78.18,76.05,73.58
2020-04-18,(六),17483.0,17483.0,16903.0,16903.0,16608.0,9.0,295.0,4003.0,8861.0,3507.0,576.0,18.0,103.0,87.0,29.0,125.19,125.19,124.45,124.46,125.08,70.88,89.05,107.98,124.79,142.41,165.53,159.08,174.9,164.62,164.45,74.76,74.76,75.02,75.02,75.1,0.0,0.08,49.27,68.65,73.88,75.25,75.57,75.22,74.57,79.51,79.43,71.43
2020-04-19,(日),80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,(一),23922.0,23922.0,22637.0,22637.0,22192.0,32.0,445.0,4972.0,11956.0,5066.0,1050.0,0.0,109.0,89.0,0.0,126.26,126.26,124.8,124.8,125.51,66.44,89.09,108.03,124.92,142.52,162.88,0.0,165.8,164.62,0.0,74.15,74.15,74.62,74.62,74.71,0.0,0.09,44.41,68.63,74.03,74.88,74.72,72.33,0.0,77.73,78.13,0.0
2020-04-21,(二),23146.0,23058.0,22177.0,22177.0,21739.0,18.0,438.0,4998.0,11561.0,4969.0,735.0,26.0,70.0,68.0,47.0,125.76,125.83,124.78,124.78,125.5,70.41,88.79,108.31,124.92,142.45,165.02,162.36,167.4,167.37,162.47,74.28,74.24,74.64,74.65,74.76,0.01,0.12,53.79,66.75,74.3,74.83,74.79,74.5,76.92,80.44,79.82,73.46
2020-04-22,(三),23394.0,23394.0,22282.0,22282.0,21840.0,27.0,442.0,5142.0,11486.0,4987.0,881.0,17.0,70.0,102.0,36.0,125.72,125.72,124.59,124.59,125.3,65.9,89.33,107.8,124.91,142.38,165.55,160.2,169.5,165.46,167.61,73.53,73.53,74.0,74.0,74.08,0.0,0.08,41.8,68.54,73.31,74.3,74.18,71.75,76.19,72.51,75.13,79.68
2020-04-23,(四),23329.0,23254.0,22287.0,22287.0,21900.0,38.0,387.0,4792.0,11757.0,5131.0,746.0,10.0,141.0,56.0,13.0,125.97,125.98,125.18,125.18,125.84,66.67,88.0,108.18,125.1,142.37,164.24,159.3,165.4,162.67,161.0,72.85,72.84,73.19,73.19,73.27,0.0,0.08,44.01,66.62,72.97,73.23,73.43,73.34,70.26,76.05,77.52,76.27
2020-04-24,(五),24737.0,24737.0,23517.0,23517.0,23088.0,28.0,429.0,4964.0,12349.0,5434.0,1145.0,23.0,150.0,155.0,13.0,126.79,126.79,125.37,125.37,126.07,70.24,87.83,108.2,124.87,142.58,166.97,160.39,168.1,165.53,163.85,72.17,72.17,72.59,72.59,72.69,0.0,0.1,48.64,64.83,71.9,72.76,72.7,71.68,73.91,76.26,80.92,72.69
2020-04-25,(六),17519.0,17440.0,16827.0,16827.0,16520.0,15.0,307.0,4019.0,9002.0,3313.0,506.0,6.0,91.0,70.0,19.0,124.69,124.69,123.97,123.97,124.63,68.77,88.61,108.26,124.53,142.36,164.04,160.33,171.6,163.4,161.74,73.97,73.96,74.26,74.26,74.37,0.0,0.11,43.67,65.89,73.7,74.7,74.12,73.14,72.48,73.85,79.64,73.88
2020-04-26,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,(一),23862.0,23782.0,22577.0,22577.0,22138.0,18.0,439.0,4904.0,11906.0,5049.0,1031.0,0.0,131.0,148.0,0.0,126.34,126.35,125.02,125.02,125.74,66.24,88.74,108.03,124.94,142.59,165.33,0.0,165.6,166.39,0.0,72.54,72.52,73.0,73.0,73.08,0.0,0.08,44.26,67.15,72.77,73.29,72.62,72.08,0.0,76.05,78.19,0.0
2020-04-28,(二),22663.0,22663.0,21684.0,21684.0,21348.0,23.0,336.0,4876.0,11344.0,4922.0,787.0,17.0,73.0,80.0,36.0,126.06,126.06,124.91,124.91,125.47,61.87,89.04,107.97,124.92,142.43,165.3,169.5,165.4,165.49,161.89,72.89,72.89,73.38,73.38,73.44,0.0,0.06,36.75,67.67,72.99,73.68,73.07,71.3,73.76,81.36,78.55,73.28
2020-04-29,(三),23051.0,22974.0,22019.0,22019.0,21721.0,29.0,298.0,4666.0,11772.0,5007.0,859.0,16.0,93.0,145.0,22.0,126.5,126.51,125.44,125.44,125.94,66.63,89.13,108.14,124.98,142.45,166.53,160.15,167.1,170.38,160.91,73.33,73.32,73.75,73.75,73.81,0.0,0.06,38.09,67.79,73.7,74.04,73.32,71.4,77.54,73.79,75.82,76.97
2020-04-30,(四),22403.0,22403.0,21470.0,21470.0,20998.0,25.0,472.0,4934.0,11215.0,4661.0,709.0,9.0,78.0,85.0,16.0,125.33,125.33,124.35,124.35,125.15,67.91,88.47,108.08,124.87,142.26,165.56,168.72,167.2,165.05,164.0,73.94,73.94,74.39,74.39,74.5,0.0,0.11,40.98,67.97,74.19,74.56,74.46,73.4,65.35,76.96,80.32,73.6
2020-05-01,(五),24444.0,24363.0,23119.0,23119.0,22682.0,19.0,437.0,5484.0,11665.0,5191.0,1154.0,41.0,107.0,152.0,42.0,126.32,126.33,124.83,124.83,125.51,66.72,89.61,108.09,124.9,142.67,166.56,161.48,165.3,166.19,164.4,75.53,75.52,75.82,75.82,75.9,0.0,0.08,33.77,69.7,75.04,75.91,76.26,76.2,72.98,81.27,82.66,74.44
2020-05-02,(六),16881.0,16881.0,16220.0,16220.0,15984.0,19.0,236.0,3843.0,8658.0,3222.0,639.0,30.0,124.0,69.0,38.0,125.45,125.45,124.58,124.58,125.09,62.65,89.56,108.4,124.68,142.7,166.71,164.25,171.8,163.28,162.61,77.53,77.53,77.84,77.84,77.92,0.0,0.08,46.66,70.45,76.65,78.08,78.55,77.75,65.4,80.4,83.87,78.58
2020-05-03,(日),83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,(一),23194.0,23194.0,22060.0,22060.0,21641.0,32.0,419.0,4598.0,11694.0,5140.0,913.0,0.0,101.0,108.0,0.0,126.53,126.53,125.31,125.31,126.02,68.98,88.56,108.24,125.02,142.57,166.63,0.0,166.4,166.21,0.0,76.46,76.46,76.89,76.89,76.98,0.0,0.09,45.91,70.3,76.52,77.08,76.79,76.22,0.0,83.93,83.23,0.0
2020-05-05,(二),22431.0,22345.0,21395.0,21395.0,20992.0,31.0,403.0,5035.0,10759.0,4981.0,857.0,33.0,80.0,84.0,20.0,126.04,126.11,124.83,124.83,125.53,67.23,88.34,107.85,125.0,142.83,164.29,160.72,165.6,166.44,165.65,76.44,76.4,76.94,76.94,77.04,0.0,0.1,51.08,70.13,77.02,77.3,76.37,75.36,79.69,81.07,81.33,77.48
2020-05-06,(三),22704.0,22704.0,21634.0,21634.0,21177.0,15.0,457.0,4940.0,11123.0,4888.0,870.0,23.0,54.0,129.0,20.0,125.9,125.9,124.64,124.64,125.41,69.7,88.74,107.89,124.86,142.48,166.1,161.39,164.6,168.22,163.45,75.59,75.59,76.15,76.15,76.25,0.0,0.1,46.44,69.56,76.07,76.54,75.72,73.39,69.37,79.26,78.85,77.69
2020-05-07,(四),22750.0,22677.0,21664.0,21664.0,21256.0,26.0,408.0,4710.0,11368.0,4861.0,914.0,30.0,134.0,110.0,43.0,126.17,126.18,125.15,125.15,125.84,67.56,89.22,107.89,124.97,142.65,164.4,166.88,167.8,164.04,164.28,74.99,74.97,75.41,75.41,75.51,0.0,0.1,45.9,68.16,75.34,75.78,75.11,73.4,72.15,75.77,75.08,75.6
2020-05-08,(五),22744.0,22744.0,21683.0,21683.0,21295.0,31.0,388.0,4741.0,11295.0,4937.0,953.0,20.0,105.0,147.0,50.0,126.34,126.34,125.17,125.17,125.83,71.71,88.85,108.2,124.78,142.55,166.24,163.8,164.9,166.53,166.6,75.04,75.04,75.52,75.52,75.6,0.0,0.08,52.31,69.26,75.5,75.79,75.14,73.3,76.99,76.95,79.11,76.38
2020-05-09,(六),17483.0,17402.0,16682.0,16682.0,16377.0,14.0,305.0,3923.0,8879.0,3350.0,642.0,13.0,81.0,110.0,21.0,125.25,125.25,124.3,124.3,124.96,58.39,88.78,108.31,124.65,142.48,165.09,160.96,168.1,167.67,160.29,75.04,75.02,75.55,75.56,75.64,0.01,0.09,40.17,69.4,75.63,75.97,74.7,72.46,77.26,78.12,77.72,77.95
2020-05-10,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,(一),23145.0,23078.0,21812.0,21812.0,21366.0,27.0,446.0,4987.0,11075.0,5025.0,1048.0,0.0,120.0,159.0,0.0,126.04,126.04,124.8,124.79,125.56,65.63,87.96,107.9,124.82,142.48,165.72,0.0,164.7,167.25,0.0,74.09,74.07,74.68,74.68,74.79,0.0,0.11,35.18,66.93,75.09,75.17,73.77,71.85,0.0,77.38,74.4,0.0
2020-05-12,(二),22138.0,22138.0,21082.0,21082.0,20638.0,29.0,444.0,4765.0,11000.0,4725.0,753.0,21.0,49.0,41.0,37.0,125.71,125.71,124.51,124.5,125.27,66.85,88.81,108.02,124.83,142.5,164.41,164.78,163.0,163.72,163.59,73.85,73.85,74.44,74.44,74.53,0.0,0.09,41.85,68.53,74.61,74.7,74.0,71.76,72.13,80.44,77.78,76.07
2020-05-13,(三),22408.0,22336.0,21416.0,21416.0,21008.0,21.0,408.0,4824.0,11311.0,4664.0,713.0,12.0,91.0,78.0,28.0,125.54,125.55,124.59,124.59,125.29,67.67,88.55,108.13,124.9,142.15,166.06,160.0,166.8,168.24,163.25,73.11,73.08,73.56,73.56,73.66,0.0,0.1,37.57,66.35,73.62,73.97,72.99,71.35,73.5,74.08,75.05,72.68
